model,year,price,results
peugeot 308 (FR),2014.0,9500.0,50.0
peugeot 308 (FR),2014.0,10000.0,22.0
peugeot 308 (FR),2014.0,10500.0,74.0
peugeot 308 (FR),2014.0,11000.0,46.0
peugeot 308 (FR),2014.0,11500.0,88.0
peugeot 308 (FR),2014.0,12000.0,59.0
peugeot 308 (FR),2014.0,12500.0,97.0
peugeot 308 (FR),2014.0,13000.0,44.0
peugeot 308 (FR),2014.0,13500.0,97.0
peugeot 308 (FR),2014.0,14000.0,38.0
peugeot 308 (FR),2014.0,14500.0,68.0
peugeot 308 (FR),2014.0,15000.0,16.0
peugeot 308 (FR),2014.0,15500.0,40.0
peugeot 308 (FR),2014.0,16000.0,5.0
peugeot 308 (FR),2014.0,16500.0,14.0
peugeot 308 (FR),2014.0,17000.0,1.0
peugeot 308 (FR),2014.0,17500.0,0.0
peugeot 308 (FR),2014.0,18000.0,0.0
peugeot 308 (FR),2014.0,18500.0,0.0
peugeot 308 (FR),2014.0,19000.0,0.0
peugeot 308 (FR),2014.0,19500.0,0.0
peugeot 308 (FR),2014.0,20000.0,0.0
peugeot 308 (FR),2014.0,20500.0,0.0
peugeot 308 (FR),2014.0,21000.0,0.0
peugeot 308 (FR),2014.0,21500.0,0.0
peugeot 308 (FR),2014.0,22000.0,0.0
peugeot 308 (FR),2014.0,22500.0,0.0
peugeot 308 (FR),2014.0,23000.0,0.0
peugeot 308 (FR),2014.0,23500.0,0.0
peugeot 308 (FR),2014.0,24000.0,0.0
peugeot 308 (FR),2014.0,24500.0,0.0
peugeot 308 (FR),2014.0,25000.0,0.0
peugeot 308 (FR),2014.0,25500.0,0.0
peugeot 308 (FR),2014.0,26000.0,0.0
peugeot 308 (FR),2014.0,26500.0,0.0
peugeot 308 (FR),2014.0,27000.0,0.0
peugeot 308 (FR),2014.0,27500.0,0.0
peugeot 308 (FR),2014.0,28000.0,0.0
peugeot 308 (FR),2014.0,28500.0,0.0
peugeot 308 (FR),2014.0,29000.0,0.0
peugeot 308 (FR),2014.0,29500.0,0.0
peugeot 308 (FR),2015.0,3000.0,0.0
peugeot 308 (FR),2015.0,3500.0,0.0
peugeot 308 (FR),2015.0,4000.0,0.0
peugeot 308 (FR),2015.0,4500.0,0.0
peugeot 308 (FR),2015.0,5000.0,0.0
peugeot 308 (FR),2015.0,5500.0,0.0
peugeot 308 (FR),2015.0,6000.0,0.0
peugeot 308 (FR),2015.0,6500.0,4.0
peugeot 308 (FR),2015.0,7000.0,5.0
peugeot 308 (FR),2015.0,7500.0,5.0
peugeot 308 (FR),2015.0,8000.0,2.0
peugeot 308 (FR),2015.0,8500.0,12.0
peugeot 308 (FR),2015.0,9000.0,12.0
peugeot 308 (FR),2015.0,9500.0,40.0
peugeot 308 (FR),2015.0,10000.0,20.0
peugeot 308 (FR),2015.0,10500.0,41.0
peugeot 308 (FR),2015.0,11000.0,19.0
peugeot 308 (FR),2015.0,11500.0,52.0
peugeot 308 (FR),2015.0,12000.0,31.0
peugeot 308 (FR),2015.0,12500.0,67.0
peugeot 308 (FR),2015.0,13000.0,47.0
peugeot 308 (FR),2015.0,13500.0,92.0
peugeot 308 (FR),2015.0,14000.0,47.0
peugeot 308 (FR),2015.0,14500.0,116.0
peugeot 308 (FR),2015.0,15000.0,56.0
peugeot 308 (FR),2015.0,15500.0,104.0
peugeot 308 (FR),2015.0,16000.0,37.0
peugeot 308 (FR),2015.0,16500.0,77.0
peugeot 308 (FR),2015.0,17000.0,17.0
peugeot 308 (FR),2015.0,17500.0,28.0
peugeot 308 (FR),2015.0,18000.0,11.0
peugeot 308 (FR),2015.0,18500.0,21.0
peugeot 308 (FR),2015.0,19000.0,6.0
peugeot 308 (FR),2015.0,19500.0,16.0
peugeot 308 (FR),2015.0,20000.0,0.0
peugeot 308 (FR),2015.0,20500.0,0.0
peugeot 308 (FR),2015.0,21000.0,0.0
peugeot 308 (FR),2015.0,21500.0,0.0
peugeot 308 (FR),2015.0,22000.0,0.0
peugeot 308 (FR),2015.0,22500.0,0.0
peugeot 308 (FR),2015.0,23000.0,0.0
peugeot 308 (FR),2015.0,23500.0,0.0
peugeot 308 (FR),2015.0,24000.0,0.0
peugeot 308 (FR),2015.0,24500.0,0.0
peugeot 308 (FR),2015.0,25000.0,0.0
peugeot 308 (FR),2015.0,25500.0,0.0
peugeot 308 (FR),2015.0,26000.0,0.0
peugeot 308 (FR),2015.0,26500.0,0.0
peugeot 308 (FR),2015.0,27000.0,0.0
peugeot 308 (FR),2015.0,27500.0,0.0
peugeot 308 (FR),2015.0,28000.0,0.0
peugeot 308 (FR),2015.0,28500.0,0.0
peugeot 308 (FR),2015.0,29000.0,0.0
peugeot 308 (FR),2015.0,29500.0,0.0
peugeot 308 (FR),2016.0,3000.0,0.0
peugeot 308 (FR),2016.0,3500.0,0.0
peugeot 308 (FR),2016.0,4000.0,0.0
peugeot 308 (FR),2016.0,4500.0,0.0
peugeot 308 (FR),2016.0,5000.0,0.0
peugeot 308 (FR),2016.0,5500.0,0.0
peugeot 308 (FR),2016.0,6000.0,0.0
peugeot 308 (FR),2016.0,6500.0,0.0
peugeot 308 (FR),2016.0,7000.0,0.0
peugeot 308 (FR),2016.0,7500.0,0.0
peugeot 308 (FR),2016.0,8000.0,1.0
peugeot 308 (FR),2016.0,8500.0,3.0
peugeot 308 (FR),2016.0,9000.0,4.0
peugeot 308 (FR),2016.0,9500.0,13.0
peugeot 308 (FR),2016.0,10000.0,4.0
peugeot 308 (FR),2016.0,10500.0,16.0
peugeot 308 (FR),2016.0,11000.0,9.0
peugeot 308 (FR),2016.0,11500.0,20.0
peugeot 308 (FR),2016.0,12000.0,15.0
peugeot 308 (FR),2016.0,12500.0,44.0
peugeot 308 (FR),2016.0,13000.0,24.0
peugeot 308 (FR),2016.0,13500.0,53.0
peugeot 308 (FR),2016.0,14000.0,27.0
peugeot 308 (FR),2016.0,14500.0,68.0
peugeot 308 (FR),2016.0,15000.0,49.0
peugeot 308 (FR),2016.0,15500.0,111.0
peugeot 308 (FR),2016.0,16000.0,59.0
peugeot 308 (FR),2016.0,16500.0,158.0
peugeot 308 (FR),2016.0,17000.0,73.0
peugeot 308 (FR),2016.0,17500.0,131.0
peugeot 308 (FR),2016.0,18000.0,61.0
peugeot 308 (FR),2016.0,18500.0,122.0
peugeot 308 (FR),2016.0,19000.0,38.0
peugeot 308 (FR),2016.0,19500.0,77.0
peugeot 308 (FR),2016.0,20000.0,18.0
peugeot 308 (FR),2016.0,20500.0,44.0
peugeot 308 (FR),2016.0,21000.0,7.0
peugeot 308 (FR),2016.0,21500.0,27.0
peugeot 308 (FR),2016.0,22000.0,5.0
peugeot 308 (FR),2016.0,22500.0,12.0
peugeot 308 (FR),2016.0,23000.0,0.0
peugeot 308 (FR),2016.0,23500.0,0.0
peugeot 308 (FR),2016.0,24000.0,0.0
peugeot 308 (FR),2016.0,24500.0,0.0
peugeot 308 (FR),2016.0,25000.0,0.0
peugeot 308 (FR),2016.0,25500.0,0.0
peugeot 308 (FR),2016.0,26000.0,0.0
peugeot 308 (FR),2016.0,26500.0,0.0
peugeot 308 (FR),2016.0,27000.0,0.0
peugeot 308 (FR),2016.0,27500.0,0.0
peugeot 308 (FR),2016.0,28000.0,0.0
peugeot 308 (FR),2016.0,28500.0,0.0
peugeot 308 (FR),2016.0,29000.0,0.0
peugeot 308 (FR),2016.0,29500.0,0.0
peugeot 308 (FR),2017.0,3000.0,0.0
peugeot 308 (FR),2017.0,3500.0,0.0
peugeot 308 (FR),2017.0,4000.0,0.0
peugeot 308 (FR),2017.0,4500.0,0.0
peugeot 308 (FR),2017.0,5000.0,0.0
peugeot 308 (FR),2017.0,5500.0,0.0
peugeot 308 (FR),2017.0,6000.0,0.0
peugeot 308 (FR),2017.0,6500.0,0.0
peugeot 308 (FR),2017.0,7000.0,0.0
peugeot 308 (FR),2017.0,7500.0,0.0
peugeot 308 (FR),2017.0,8000.0,0.0
peugeot 308 (FR),2017.0,8500.0,0.0
peugeot 308 (FR),2017.0,9000.0,0.0
peugeot 308 (FR),2017.0,9500.0,0.0
peugeot 308 (FR),2017.0,10000.0,0.0
peugeot 308 (FR),2017.0,10500.0,0.0
peugeot 308 (FR),2017.0,11000.0,0.0
peugeot 308 (FR),2017.0,11500.0,0.0
peugeot 308 (FR),2017.0,12000.0,0.0
peugeot 308 (FR),2017.0,12500.0,4.0
peugeot 308 (FR),2017.0,13000.0,0.0
peugeot 308 (FR),2017.0,13500.0,5.0
peugeot 308 (FR),2017.0,14000.0,4.0
peugeot 308 (FR),2017.0,14500.0,20.0
peugeot 308 (FR),2017.0,15000.0,31.0
peugeot 308 (FR),2017.0,15500.0,72.0
peugeot 308 (FR),2017.0,16000.0,53.0
peugeot 308 (FR),2017.0,16500.0,161.0
peugeot 308 (FR),2017.0,17000.0,114.0
peugeot 308 (FR),2017.0,17500.0,285.0
peugeot 308 (FR),2017.0,18000.0,135.0
peugeot 308 (FR),2017.0,18500.0,249.0
peugeot 308 (FR),2017.0,19000.0,97.0
peugeot 308 (FR),2017.0,19500.0,224.0
peugeot 308 (FR),2017.0,20000.0,75.0
peugeot 308 (FR),2017.0,20500.0,163.0
peugeot 308 (FR),2017.0,21000.0,68.0
peugeot 308 (FR),2017.0,21500.0,160.0
peugeot 308 (FR),2017.0,22000.0,62.0
peugeot 308 (FR),2017.0,22500.0,124.0
peugeot 308 (FR),2017.0,23000.0,38.0
peugeot 308 (FR),2017.0,23500.0,65.0
peugeot 308 (FR),2017.0,24000.0,24.0
peugeot 308 (FR),2017.0,24500.0,71.0
peugeot 308 (FR),2017.0,25000.0,14.0
peugeot 308 (FR),2017.0,25500.0,35.0
peugeot 308 (FR),2017.0,26000.0,0.0
peugeot 308 (FR),2017.0,26500.0,0.0
peugeot 308 (FR),2017.0,27000.0,0.0
peugeot 308 (FR),2017.0,27500.0,0.0
peugeot 308 (FR),2017.0,28000.0,0.0
peugeot 308 (FR),2017.0,28500.0,0.0
peugeot 308 (FR),2017.0,29000.0,0.0
peugeot 308 (FR),2017.0,29500.0,0.0
peugeot 308 (DE),2008.0,2000.0,0.0
peugeot 308 (DE),2008.0,2500.0,2.0
peugeot 308 (DE),2008.0,3000.0,5.0
peugeot 308 (DE),2008.0,3500.0,13.0
peugeot 308 (DE),2008.0,4000.0,10.0
peugeot 308 (DE),2008.0,4500.0,13.0
peugeot 308 (DE),2008.0,5000.0,7.0
peugeot 308 (DE),2008.0,5500.0,9.0
peugeot 308 (DE),2008.0,6000.0,2.0
peugeot 308 (DE),2008.0,6500.0,5.0
peugeot 308 (DE),2008.0,7000.0,0.0
peugeot 308 (DE),2008.0,7500.0,2.0
peugeot 308 (DE),2008.0,8000.0,0.0
peugeot 308 (DE),2008.0,8500.0,0.0
peugeot 308 (DE),2008.0,9000.0,0.0
peugeot 308 (DE),2008.0,9500.0,0.0
peugeot 308 (DE),2008.0,10000.0,0.0
peugeot 308 (DE),2008.0,10500.0,0.0
peugeot 308 (DE),2008.0,11000.0,0.0
peugeot 308 (DE),2008.0,11500.0,0.0
peugeot 308 (DE),2008.0,12000.0,0.0
peugeot 308 (DE),2008.0,12500.0,0.0
peugeot 308 (DE),2008.0,13000.0,0.0
peugeot 308 (DE),2008.0,13500.0,0.0
peugeot 308 (DE),2008.0,14000.0,0.0
peugeot 308 (DE),2008.0,14500.0,0.0
peugeot 308 (DE),2008.0,15000.0,0.0
peugeot 308 (DE),2008.0,15500.0,0.0
peugeot 308 (DE),2008.0,16000.0,0.0
peugeot 308 (DE),2008.0,16500.0,0.0
peugeot 308 (DE),2008.0,17000.0,0.0
peugeot 308 (DE),2008.0,17500.0,0.0
peugeot 308 (DE),2008.0,18000.0,0.0
peugeot 308 (DE),2008.0,18500.0,0.0
peugeot 308 (DE),2008.0,19000.0,0.0
peugeot 308 (DE),2008.0,19500.0,0.0
peugeot 308 (DE),2008.0,20000.0,0.0
peugeot 308 (DE),2008.0,20500.0,0.0
peugeot 308 (DE),2008.0,21000.0,0.0
peugeot 308 (DE),2008.0,21500.0,0.0
peugeot 308 (DE),2008.0,22000.0,0.0
peugeot 308 (DE),2008.0,22500.0,0.0
peugeot 308 (DE),2008.0,23000.0,0.0
peugeot 308 (DE),2008.0,23500.0,0.0
peugeot 308 (DE),2008.0,24000.0,0.0
peugeot 308 (DE),2008.0,24500.0,0.0
peugeot 308 (DE),2008.0,25000.0,0.0
peugeot 308 (DE),2008.0,25500.0,0.0
peugeot 308 (DE),2008.0,26000.0,0.0
peugeot 308 (DE),2008.0,26500.0,0.0
peugeot 308 (DE),2008.0,27000.0,0.0
peugeot 308 (DE),2008.0,27500.0,0.0
peugeot 308 (DE),2008.0,28000.0,0.0
peugeot 308 (DE),2008.0,28500.0,0.0
peugeot 308 (DE),2008.0,29000.0,0.0
peugeot 308 (DE),2008.0,29500.0,0.0
peugeot 308 (DE),2009.0,2000.0,0.0
peugeot 308 (DE),2009.0,2500.0,0.0
peugeot 308 (DE),2009.0,3000.0,6.0
peugeot 308 (DE),2009.0,3500.0,11.0
peugeot 308 (DE),2009.0,4000.0,5.0
peugeot 308 (DE),2009.0,4500.0,15.0
peugeot 308 (DE),2009.0,5000.0,12.0
peugeot 308 (DE),2009.0,5500.0,17.0
peugeot 308 (DE),2009.0,6000.0,4.0
peugeot 308 (DE),2009.0,6500.0,11.0
peugeot 308 (DE),2009.0,7000.0,0.0
peugeot 308 (DE),2009.0,7500.0,0.0
peugeot 308 (DE),2009.0,8000.0,0.0
peugeot 308 (DE),2009.0,8500.0,0.0
peugeot 308 (DE),2009.0,9000.0,0.0
peugeot 308 (DE),2009.0,9500.0,0.0
peugeot 308 (DE),2009.0,10000.0,0.0
peugeot 308 (DE),2009.0,10500.0,0.0
peugeot 308 (DE),2009.0,11000.0,0.0
peugeot 308 (DE),2009.0,11500.0,0.0
peugeot 308 (DE),2009.0,12000.0,0.0
peugeot 308 (DE),2009.0,12500.0,0.0
peugeot 308 (DE),2009.0,13000.0,0.0
peugeot 308 (DE),2009.0,13500.0,0.0
peugeot 308 (DE),2009.0,14000.0,0.0
peugeot 308 (DE),2009.0,14500.0,0.0
peugeot 308 (DE),2009.0,15000.0,0.0
peugeot 308 (DE),2009.0,15500.0,0.0
peugeot 308 (DE),2009.0,16000.0,0.0
peugeot 308 (DE),2009.0,16500.0,0.0
peugeot 308 (DE),2009.0,17000.0,0.0
peugeot 308 (DE),2009.0,17500.0,0.0
peugeot 308 (DE),2009.0,18000.0,0.0
peugeot 308 (DE),2009.0,18500.0,0.0
peugeot 308 (DE),2009.0,19000.0,0.0
peugeot 308 (DE),2009.0,19500.0,0.0
peugeot 308 (DE),2009.0,20000.0,0.0
peugeot 308 (DE),2009.0,20500.0,0.0
peugeot 308 (DE),2009.0,21000.0,0.0
peugeot 308 (DE),2009.0,21500.0,0.0
peugeot 308 (DE),2009.0,22000.0,0.0
peugeot 308 (DE),2009.0,22500.0,0.0
peugeot 308 (DE),2009.0,23000.0,0.0
peugeot 308 (DE),2009.0,23500.0,0.0
peugeot 308 (DE),2009.0,24000.0,0.0
peugeot 308 (DE),2009.0,24500.0,0.0
peugeot 308 (DE),2009.0,25000.0,0.0
peugeot 308 (DE),2009.0,25500.0,0.0
peugeot 308 (DE),2009.0,26000.0,0.0
peugeot 308 (DE),2009.0,26500.0,0.0
peugeot 308 (DE),2009.0,27000.0,0.0
peugeot 308 (DE),2009.0,27500.0,0.0
peugeot 308 (DE),2009.0,28000.0,0.0
peugeot 308 (DE),2009.0,28500.0,0.0
peugeot 308 (DE),2009.0,29000.0,0.0
peugeot 308 (DE),2009.0,29500.0,0.0
peugeot 308 (DE),2010.0,2000.0,0.0
peugeot 308 (DE),2010.0,2500.0,0.0
peugeot 308 (DE),2010.0,3000.0,0.0
peugeot 308 (DE),2010.0,3500.0,4.0
peugeot 308 (DE),2010.0,4000.0,3.0
peugeot 308 (DE),2010.0,4500.0,12.0
peugeot 308 (DE),2010.0,5000.0,5.0
peugeot 308 (DE),2010.0,5500.0,14.0
peugeot 308 (DE),2010.0,6000.0,5.0
peugeot 308 (DE),2010.0,6500.0,5.0
peugeot 308 (DE),2010.0,7000.0,5.0
peugeot 308 (DE),2010.0,7500.0,1.0
peugeot 308 (DE),2010.0,8000.0,1.0
peugeot 308 (DE),2010.0,8500.0,0.0
peugeot 308 (DE),2010.0,9000.0,1.0
peugeot 308 (DE),2010.0,9500.0,1.0
peugeot 308 (DE),2010.0,10000.0,0.0
peugeot 308 (DE),2010.0,10500.0,0.0
peugeot 308 (DE),2010.0,11000.0,0.0
peugeot 308 (DE),2010.0,11500.0,0.0
peugeot 308 (DE),2010.0,12000.0,0.0
peugeot 308 (DE),2010.0,12500.0,0.0
peugeot 308 (DE),2010.0,13000.0,0.0
peugeot 308 (DE),2010.0,13500.0,0.0
peugeot 308 (DE),2010.0,14000.0,0.0
peugeot 308 (DE),2010.0,14500.0,0.0
peugeot 308 (DE),2010.0,15000.0,0.0
peugeot 308 (DE),2010.0,15500.0,0.0
peugeot 308 (DE),2010.0,16000.0,0.0
peugeot 308 (DE),2010.0,16500.0,0.0
peugeot 308 (DE),2010.0,17000.0,0.0
peugeot 308 (DE),2010.0,17500.0,0.0
peugeot 308 (DE),2010.0,18000.0,0.0
peugeot 308 (DE),2010.0,18500.0,0.0
peugeot 308 (DE),2010.0,19000.0,0.0
peugeot 308 (DE),2010.0,19500.0,0.0
peugeot 308 (DE),2010.0,20000.0,0.0
peugeot 308 (DE),2010.0,20500.0,0.0
peugeot 308 (DE),2010.0,21000.0,0.0
peugeot 308 (DE),2010.0,21500.0,0.0
peugeot 308 (DE),2010.0,22000.0,0.0
peugeot 308 (DE),2010.0,22500.0,0.0
peugeot 308 (DE),2010.0,23000.0,0.0
peugeot 308 (DE),2010.0,23500.0,0.0
peugeot 308 (DE),2010.0,24000.0,0.0
peugeot 308 (DE),2010.0,24500.0,0.0
peugeot 308 (DE),2010.0,25000.0,0.0
peugeot 308 (DE),2010.0,25500.0,0.0
peugeot 308 (DE),2010.0,26000.0,0.0
peugeot 308 (DE),2010.0,26500.0,0.0
peugeot 308 (DE),2010.0,27000.0,0.0
peugeot 308 (DE),2010.0,27500.0,0.0
peugeot 308 (DE),2010.0,28000.0,0.0
peugeot 308 (DE),2010.0,28500.0,0.0
peugeot 308 (DE),2010.0,29000.0,0.0
peugeot 308 (DE),2010.0,29500.0,0.0
peugeot 308 (DE),2011.0,2000.0,0.0
peugeot 308 (DE),2011.0,2500.0,0.0
peugeot 308 (DE),2011.0,3000.0,0.0
peugeot 308 (DE),2011.0,3500.0,0.0
peugeot 308 (DE),2011.0,4000.0,0.0
peugeot 308 (DE),2011.0,4500.0,4.0
peugeot 308 (DE),2011.0,5000.0,1.0
peugeot 308 (DE),2011.0,5500.0,6.0
peugeot 308 (DE),2011.0,6000.0,6.0
peugeot 308 (DE),2011.0,6500.0,12.0
peugeot 308 (DE),2011.0,7000.0,8.0
peugeot 308 (DE),2011.0,7500.0,8.0
peugeot 308 (DE),2011.0,8000.0,2.0
peugeot 308 (DE),2011.0,8500.0,11.0
peugeot 308 (DE),2011.0,9000.0,1.0
peugeot 308 (DE),2011.0,9500.0,1.0
peugeot 308 (DE),2011.0,10000.0,0.0
peugeot 308 (DE),2011.0,10500.0,0.0
peugeot 308 (DE),2011.0,11000.0,0.0
peugeot 308 (DE),2011.0,11500.0,0.0
peugeot 308 (DE),2011.0,12000.0,0.0
peugeot 308 (DE),2011.0,12500.0,0.0
peugeot 308 (DE),2011.0,13000.0,0.0
peugeot 308 (DE),2011.0,13500.0,0.0
peugeot 308 (DE),2011.0,14000.0,0.0
peugeot 308 (DE),2011.0,14500.0,0.0
peugeot 308 (DE),2011.0,15000.0,0.0
peugeot 308 (DE),2011.0,15500.0,0.0
peugeot 308 (DE),2011.0,16000.0,0.0
peugeot 308 (DE),2011.0,16500.0,0.0
peugeot 308 (DE),2011.0,17000.0,0.0
peugeot 308 (DE),2011.0,17500.0,0.0
peugeot 308 (DE),2011.0,18000.0,0.0
peugeot 308 (DE),2011.0,18500.0,0.0
peugeot 308 (DE),2011.0,19000.0,0.0
peugeot 308 (DE),2011.0,19500.0,0.0
peugeot 308 (DE),2011.0,20000.0,0.0
peugeot 308 (DE),2011.0,20500.0,0.0
peugeot 308 (DE),2011.0,21000.0,0.0
peugeot 308 (DE),2011.0,21500.0,0.0
peugeot 308 (DE),2011.0,22000.0,0.0
peugeot 308 (DE),2011.0,22500.0,0.0
peugeot 308 (DE),2011.0,23000.0,0.0
peugeot 308 (DE),2011.0,23500.0,0.0
peugeot 308 (DE),2011.0,24000.0,0.0
peugeot 308 (DE),2011.0,24500.0,0.0
peugeot 308 (DE),2011.0,25000.0,0.0
peugeot 308 (DE),2011.0,25500.0,0.0
peugeot 308 (DE),2011.0,26000.0,0.0
peugeot 308 (DE),2011.0,26500.0,0.0
peugeot 308 (DE),2011.0,27000.0,0.0
peugeot 308 (DE),2011.0,27500.0,0.0
peugeot 308 (DE),2011.0,28000.0,0.0
peugeot 308 (DE),2011.0,28500.0,0.0
peugeot 308 (DE),2011.0,29000.0,0.0
peugeot 308 (DE),2011.0,29500.0,0.0
peugeot 308 (DE),2012.0,2000.0,0.0
peugeot 308 (DE),2012.0,2500.0,0.0
peugeot 308 (DE),2012.0,3000.0,0.0
peugeot 308 (DE),2012.0,3500.0,0.0
peugeot 308 (DE),2012.0,4000.0,0.0
peugeot 308 (DE),2012.0,4500.0,0.0
peugeot 308 (DE),2012.0,5000.0,1.0
peugeot 308 (DE),2012.0,5500.0,8.0
peugeot 308 (DE),2012.0,6000.0,3.0
peugeot 308 (DE),2012.0,6500.0,9.0
peugeot 308 (DE),2012.0,7000.0,2.0
peugeot 308 (DE),2012.0,7500.0,14.0
peugeot 308 (DE),2012.0,8000.0,11.0
peugeot 308 (DE),2012.0,8500.0,10.0
peugeot 308 (DE),2012.0,9000.0,3.0
peugeot 308 (DE),2012.0,9500.0,2.0
peugeot 308 (DE),2012.0,10000.0,1.0
peugeot 308 (DE),2012.0,10500.0,2.0
peugeot 308 (DE),2012.0,11000.0,0.0
peugeot 308 (DE),2012.0,11500.0,2.0
peugeot 308 (DE),2012.0,12000.0,0.0
peugeot 308 (DE),2012.0,12500.0,0.0
peugeot 308 (DE),2012.0,13000.0,0.0
peugeot 308 (DE),2012.0,13500.0,0.0
peugeot 308 (DE),2012.0,14000.0,0.0
peugeot 308 (DE),2012.0,14500.0,0.0
peugeot 308 (DE),2012.0,15000.0,0.0
peugeot 308 (DE),2012.0,15500.0,0.0
peugeot 308 (DE),2012.0,16000.0,0.0
peugeot 308 (DE),2012.0,16500.0,0.0
peugeot 308 (DE),2012.0,17000.0,0.0
peugeot 308 (DE),2012.0,17500.0,0.0
peugeot 308 (DE),2012.0,18000.0,0.0
peugeot 308 (DE),2012.0,18500.0,0.0
peugeot 308 (DE),2012.0,19000.0,0.0
peugeot 308 (DE),2012.0,19500.0,0.0
peugeot 308 (DE),2012.0,20000.0,0.0
peugeot 308 (DE),2012.0,20500.0,0.0
peugeot 308 (DE),2012.0,21000.0,0.0
peugeot 308 (DE),2012.0,21500.0,0.0
peugeot 308 (DE),2012.0,22000.0,0.0
peugeot 308 (DE),2012.0,22500.0,0.0
peugeot 308 (DE),2012.0,23000.0,0.0
peugeot 308 (DE),2012.0,23500.0,0.0
peugeot 308 (DE),2012.0,24000.0,0.0
peugeot 308 (DE),2012.0,24500.0,0.0
peugeot 308 (DE),2012.0,25000.0,0.0
peugeot 308 (DE),2012.0,25500.0,0.0
peugeot 308 (DE),2012.0,26000.0,0.0
peugeot 308 (DE),2012.0,26500.0,0.0
peugeot 308 (DE),2012.0,27000.0,0.0
peugeot 308 (DE),2012.0,27500.0,0.0
peugeot 308 (DE),2012.0,28000.0,0.0
peugeot 308 (DE),2012.0,28500.0,0.0
peugeot 308 (DE),2012.0,29000.0,0.0
peugeot 308 (DE),2012.0,29500.0,0.0
peugeot 308 (DE),2013.0,2000.0,0.0
peugeot 308 (DE),2013.0,2500.0,0.0
peugeot 308 (DE),2013.0,3000.0,0.0
peugeot 308 (DE),2013.0,3500.0,0.0
peugeot 308 (DE),2013.0,4000.0,0.0
peugeot 308 (DE),2013.0,4500.0,0.0
peugeot 308 (DE),2013.0,5000.0,0.0
peugeot 308 (DE),2013.0,5500.0,2.0
peugeot 308 (DE),2013.0,6000.0,2.0
peugeot 308 (DE),2013.0,6500.0,4.0
peugeot 308 (DE),2013.0,7000.0,4.0
peugeot 308 (DE),2013.0,7500.0,8.0
peugeot 308 (DE),2013.0,8000.0,11.0
peugeot 308 (DE),2013.0,8500.0,10.0
peugeot 308 (DE),2013.0,9000.0,1.0
peugeot 308 (DE),2013.0,9500.0,17.0
peugeot 308 (DE),2013.0,10000.0,4.0
peugeot 308 (DE),2013.0,10500.0,18.0
peugeot 308 (DE),2013.0,11000.0,5.0
peugeot 308 (DE),2013.0,11500.0,12.0
peugeot 308 (DE),2013.0,12000.0,1.0
peugeot 308 (DE),2013.0,12500.0,5.0
peugeot 308 (DE),2013.0,13000.0,3.0
peugeot 308 (DE),2013.0,13500.0,5.0
peugeot 308 (DE),2013.0,14000.0,1.0
peugeot 308 (DE),2013.0,14500.0,0.0
peugeot 308 (DE),2013.0,15000.0,0.0
peugeot 308 (DE),2013.0,15500.0,0.0
peugeot 308 (DE),2013.0,16000.0,0.0
peugeot 308 (DE),2013.0,16500.0,0.0
peugeot 308 (DE),2013.0,17000.0,0.0
peugeot 308 (DE),2013.0,17500.0,0.0
peugeot 308 (DE),2013.0,18000.0,0.0
peugeot 308 (DE),2013.0,18500.0,0.0
peugeot 308 (DE),2013.0,19000.0,0.0
peugeot 308 (DE),2013.0,19500.0,0.0
peugeot 308 (DE),2013.0,20000.0,0.0
peugeot 308 (DE),2013.0,20500.0,0.0
peugeot 308 (DE),2013.0,21000.0,0.0
peugeot 308 (DE),2013.0,21500.0,0.0
peugeot 308 (DE),2013.0,22000.0,0.0
peugeot 308 (DE),2013.0,22500.0,0.0
peugeot 308 (DE),2013.0,23000.0,0.0
peugeot 308 (DE),2013.0,23500.0,0.0
peugeot 308 (DE),2013.0,24000.0,0.0
peugeot 308 (DE),2013.0,24500.0,0.0
peugeot 308 (DE),2013.0,25000.0,0.0
peugeot 308 (DE),2013.0,25500.0,0.0
peugeot 308 (DE),2013.0,26000.0,0.0
peugeot 308 (DE),2013.0,26500.0,0.0
peugeot 308 (DE),2013.0,27000.0,0.0
peugeot 308 (DE),2013.0,27500.0,0.0
peugeot 308 (DE),2013.0,28000.0,0.0
peugeot 308 (DE),2013.0,28500.0,0.0
peugeot 308 (DE),2013.0,29000.0,0.0
peugeot 308 (DE),2013.0,29500.0,0.0
peugeot 308 (DE),2014.0,2000.0,0.0
peugeot 308 (DE),2014.0,2500.0,0.0
peugeot 308 (DE),2014.0,3000.0,0.0
peugeot 308 (DE),2014.0,3500.0,0.0
peugeot 308 (DE),2014.0,4000.0,0.0
peugeot 308 (DE),2014.0,4500.0,0.0
peugeot 308 (DE),2014.0,5000.0,0.0
peugeot 308 (DE),2014.0,5500.0,0.0
peugeot 308 (DE),2014.0,6000.0,0.0
peugeot 308 (DE),2014.0,6500.0,1.0
peugeot 308 (DE),2014.0,7000.0,5.0
peugeot 308 (DE),2014.0,7500.0,5.0
peugeot 308 (DE),2014.0,8000.0,4.0
peugeot 308 (DE),2014.0,8500.0,10.0
peugeot 308 (DE),2014.0,9000.0,5.0
peugeot 308 (DE),2014.0,9500.0,19.0
peugeot 308 (DE),2014.0,10000.0,8.0
peugeot 308 (DE),2014.0,10500.0,14.0
peugeot 308 (DE),2014.0,11000.0,7.0
peugeot 308 (DE),2014.0,11500.0,17.0
